model,horizon_minutes,x_error_AE,y_error_AE,z_error_AE,satclockerror_AE,x_error_cumulative_MAE,y_error_cumulative_MAE,z_error_cumulative_MAE,satclockerror_cumulative_MAE
GRU,1260,0.8927830571591525,2.7056051677882165,6.2201851851881855,0.23118096617959716,2.7512338850557465,2.3624834563038144,2.794947280964229,2.177315366206357
GRU,1275,0.2759357498724951,1.0907587478196583,5.566002196629955,3.6433231370000003,2.722112730524179,2.3475219891451773,2.827547927030884,2.1945625164509877
GRU,1290,1.4409380431744592,2.1228024857748444,5.220076518000001,5.37396125,2.7072153504387173,2.3449089716641267,2.855368026925874,2.231532269166674
GRU,1305,0.7990628984082049,0.23519256491956703,4.9796021710374365,4.350827233,2.6852825636337685,2.3206593577934997,2.8797845113409495,2.255891981394643
GRU,1320,0.2926710911937015,0.7465209563410985,3.7204207537048557,0.03737378697691629,2.658093796901495,2.3027714214133588,2.8893371959132668,2.230681547367169
GRU,1335,1.3985684204976072,1.80666996972614,0.005733431281360835,0.3338290881335776,2.6439418263801033,2.2971972477988953,2.8569371536140316,2.2093685983870164
GRU,1350,2.4871743889999998,1.761597281,4.036090022,0.34240106000000003,2.642199965964769,2.2912461370566857,2.8700388521516533,2.188624514627161
GRU,1365,2.695189797,2.404314205,6.3523059790000005,0.593014072,2.642782271800321,2.292488643297821,2.9083055238752618,2.17109033393895
GRU,1380,0.44250199199999996,0.8955005249999999,1.240128908,0.583574345,2.618866181802491,2.277303989838062,2.8901731693548784,2.153834725363527
GRU,1395,3.424817965,2.862558408,1.5524726050000002,1.3270312499999999,2.627532330008916,2.283597048097868,2.8757892923188044,2.144944365413381
GRU,1410,1.91695324,2.35679565,0.753339904,0.5231210860000001,2.6199729779875445,2.2843757566287417,2.8532100435069023,2.127690926270686
GRU,1425,0.41746361200000015,0.11984356800000029,0.951977552,0.715985314,2.5967886688718864,2.261591207274755,2.8331970699120927,2.1128308671941523
LSTM,15,3.7506752743333336,3.7352149046666683,0.4001903849999997,2.1162957906666664,3.7506752743333336,3.7352149046666683,0.4001903849999997,2.1162957906666664
LSTM,30,4.089141799916667,3.953403474458334,0.6250001509999994,2.030870700583333,3.919908537125,3.8443091895625012,0.5125952679999995,2.0735832456249996
LSTM,45,4.505154225500001,4.01802894425,0.5987390569999996,2.0809368105,4.114990433250001,3.902215774458334,0.541309864333333,2.0760344339166665
LSTM,60,4.6702158510833325,4.177466114041668,0.4886885629999992,2.4096284204166665,4.253796787708334,3.9710283593541673,0.5281545389999995,2.1594329305416666
LSTM,75,4.893916676666667,4.473883483833334,0.32458606899999976,2.464312630333333,4.3818207655000005,4.071599384250002,0.4874408449999995,2.2204088704999996
LSTM,90,5.35534040225,4.5255323536250005,0.27552707500000007,2.35204284025,4.544074038291667,4.147254879145835,0.452121883333333,2.242347865458333
LSTM,105,5.401795227833333,4.942675523416667,0.19682318100000074,2.240628050166667,4.66660563679762,4.260886399755953,0.4156506401428569,2.2421021775595236
LSTM,120,5.4408765534166665,5.054244993208333,0.03484951299999972,2.369368460083334,4.763389501375,4.360056223937501,0.3680504992499998,2.258010462875
LSTM,135,5.8781907790000005,5.268069963,0.2185438070000001,2.17334677,4.887256310000001,4.46094663938889,0.35143864455555535,2.248603385888889
LSTM,150,5.229310559375,4.7020770795,0.40910357937499997,2.302320608,4.9214617349375,4.485059683400001,0.3572051380374998,2.2539751080999997
LSTM,165,4.29125619975,4.487250196,0.62687406575,1.861632646,4.864170322647727,4.485258820909092,0.3817204951022726,2.2183076115454545
LSTM,180,3.781761360125,3.4055126125,0.992130652125,1.858428484,4.773969575770834,4.395279970208334,0.4325880081874998,2.18831768425
LSTM,195,3.0860594004999995,3.1224634289999997,1.0685507384999997,1.698566322,4.64413033151923,4.2973710055000005,0.48150821821153833,2.1506445025384617
LSTM,210,2.326111930875,2.2879744454999997,1.7393227248749998,1.41474331,4.478557588616072,4.153842679785714,0.5713521115446427,2.098080131642857
LSTM,225,1.6710929612499994,1.6998592019999998,1.9049366112499997,0.992944178,4.291393280125001,3.9902437812666673,0.6602577448583331,2.0244044014
LSTM,240,0.6895771416250001,1.1481509784999995,2.336492097625,0.904484793,4.06627977146875,3.8126129810937504,0.7650223919062498,1.954409425875
LSTM,255,0.00832129199999998,0.8692080649999999,2.4855069839999997,0.630384174,3.8275763315000004,3.6394715154411763,0.8662273679117645,1.8765255875294118
LSTM,270,1.1337813723749999,0.030022932625,3.0451848535000003,0.13480828862500005,3.6779210559930555,3.4389465941736113,0.9872805615555554,1.7797635153680555
LSTM,285,2.23751610075,0.9217145202499999,4.049717922999999,0.5028641967499998,3.602110268875,3.3064606955460527,1.1484614753157893,1.7125582880723684
LSTM,300,3.3068438431250002,1.8552026778750002,4.4197741925,0.7436851821250001,3.5873469475874997,3.2338977946625,1.312027111175,1.664114632775
LSTM,315,4.487059085499999,2.5677100854999995,5.255015962,0.9986716675,3.6301903827261905,3.2021745704166666,1.4997884850238092,1.6324268725238096
LSTM,330,5.585221229875,3.2278003931250003,5.3894551315,1.344859552875,3.7190554212329543,3.203339380539773,1.6765915144090906,1.6193556307215908
LSTM,345,6.4937494642499995,4.1061076407499995,6.2949224610000005,2.00172553825,3.839694292668478,3.2425901744619567,1.8773885120869565,1.6359804093097825
LSTM,360,2.799137515840936,4.777756052375,7.0959670205,2.176644723625,3.796337760300664,3.306555419375,2.0948292832708333,1.6585080890729167
LSTM,375,4.709993795563394,5.635310456,7.79819274,2.555144909,3.832884001711173,3.39970562084,2.3229638215399997,1.69437356187
LSTM,390,0.17626491290082646,4.9533390795,6.437653134875,2.8510990105000005,3.6922448059876984,3.459460753865385,2.4812211028221154,1.7388630022019231
LSTM,405,6.671575420249999,4.339793291,5.39137064975,3.231603812,3.802590384293709,3.492065662648148,2.5890044193749997,1.794149698861111
LSTM,420,5.825138773875,3.7908124584999996,3.772957724625,3.8315886135,3.874824255350184,3.502735191071429,2.6312884659910716,1.8669153743839286
LSTM,435,4.7381932575,3.063649666,2.3766774195,4.084596015,3.9045956002519016,3.4875943108965517,2.6225087747327587,1.943387120612069
LSTM,450,3.763451131125,2.6497785535000005,1.3554000143749998,4.3596556164999996,3.8998907846143385,3.4596671189833335,2.5802718160541662,2.0239294038083333
LSTM,465,2.4522638547500004,1.5749081309999997,0.39042610924999943,4.644591718,3.853193141715489,3.398868441951613,2.5096316319637095,2.1084668978145165
LSTM,480,1.1390022483750004,1.0056464585,0.8980765958749999,5.0442491195,3.7683746762985986,3.32408025496875,2.4592705370859376,2.2002100922421874
LSTM,495,0.5847441419999999,0.177472926,2.249343901,5.343978521,3.6719010237440957,3.228728517727273,2.452909123871212,2.295475802204545
LSTM,510,0.08155877574999991,0.1181012755,1.898471418625,5.256562055875,3.566302722332505,3.137239481191177,2.436602132540441,2.3825665743713236
LSTM,525,0.0621257595,0.155743335,2.18618973625,5.28817689075,3.46618338053729,3.0520538770142855,2.4294474926464287,2.4655840119821426
LSTM,540,0.15288576674999999,0.09582609049999999,2.150936753875,4.805081125625,3.3741473357098655,2.9699364385,2.421711083236111,2.5305700429166667
LSTM,555,0.368793273,0.10249820600000001,2.2319430715,4.9007239605,3.2929215502312204,2.892438107891892,2.416582218054054,2.594628256905405
LSTM,570,0.46716428925,0.0385641155,2.0929447891249997,4.564222695375,3.218559517047504,2.817336160723684,2.4080654436085527,2.6464596894967105
LSTM,585,0.4963435355,0.567654827,1.72431380675,4.35578943025,3.148759107264235,2.7596520239615385,2.3905333503557693,2.6902886572083333
LSTM,600,0.8025582417499999,0.41675013250000004,1.7952855243749999,4.112023815125,3.0901040856263786,2.701079476675,2.3756521547062497,2.72583203615625
LSTM,615,0.735313258,0.501060818,1.430884842,3.963139907,3.0326701630013453,2.647420485,2.3526090495182923,2.7560102769085364
LSTM,630,0.07751939450000012,0.08976203987499998,2.4293044883125,3.0063919540625,2.96230943041798,2.5865238553541667,2.3544351313943452,2.761971745412202
LSTM,645,0.2977950989999998,0.2968974377500002,3.088466934625,2.2552487281249998,2.9003439808501197,2.5332767293633722,2.371505638446221,2.7501874891962212
LSTM,660,0.9356552225,0.5915454956250004,3.9208428409375,1.5679956421874999,2.85569196361489,2.4891464740511364,2.40671784759375,2.7233194926732955
LSTM,675,1.6420793260000002,1.1104283535000004,4.51914772725,0.6170606562499998,2.8287227938901145,2.4585082935944444,2.4536607338083334,2.6765137407527777
LSTM,690,2.3909884894999998,1.798586811375,5.6099735235625,0.5683524103125,2.819206830751199,2.444162174415761,2.5222762292377716,2.6306841466127717
LSTM,705,2.528086952999999,2.056515269250001,6.629534119874999,0.3787431156250003,2.813012790799046,2.4359143679228725,2.6096646949960105,2.582770507655585
LSTM,720,3.5707666164999994,2.427255927125,7.0742364261874995,1.4367628015625,2.828799328834482,2.4357339837395835,2.7026766060625,2.5588953471119793
LSTM,735,4.090499980000001,3.218288285,0.260837286683037,1.8232354875,2.854548321715411,2.4517044796836736,2.65284315056496,2.5438818805892858
LSTM,750,1.444612433,3.939197355,0.28207851100000003,1.691441503,2.826349603941103,2.48145433719,2.6054278577736607,2.5268330730375
LSTM,765,0.0862900820000001,0.580543161,0.10905001399999992,2.235588286,2.77262294664814,2.444181569029412,2.556479272601628,2.521122390938725
LSTM,780,0.5436183609999999,0.2752573429999998,1.6831949800000001,1.733331554,2.7297574738472146,2.4024714877596156,2.5396853438977507,2.5059725671514426
LSTM,795,0.6036541462621605,2.7715241558794252,10.561280333688693,1.7660342332081853,2.689642316722968,2.409434745648668,2.6910361927617306,2.492011466511004
LSTM,810,2.6173086631046205,0.5261158116428063,6.415063450748028,0.6349838329461786,2.688302804618925,2.374558469093005,2.7599996605022175,2.4576220658894328
LSTM,825,7.505929514,0.17576376520994197,4.582476143,3.9615599050000005,2.775896017516762,2.334580383567858,2.793135596547632,2.4849663902368975
LSTM,840,2.319334802,2.8042775449999997,3.3951964219999997,1.658962718,2.7677431386682487,2.3429678328791463,2.803886682716424,2.4702163246612385
LSTM,855,0.421156968,0.6650962609999999,0.7600755659999998,1.375864193,2.7265749602354723,2.313531489512845,2.7680303473354346,2.451017164456655
LSTM,870,2.715643533,3.756188476,5.886645317,1.053858805,2.7263864873521024,2.338404885831589,2.8217995709503407,2.426928227224644
LSTM,885,1.308334198,2.1812702330000002,4.0826536749999995,0.658454858,2.7023517027868125,2.335741586631054,2.8431699794935548,2.3969541023225314
LSTM,900,1.545831557,0.952110628,0.05477742799999996,1.004553599,2.6830763670236992,2.3126810706538694,2.7966967703019963,2.373747427267156
LSTM,915,0.42123099508707373,2.773573261,6.431175714,3.2499002800000003,2.645996934696869,2.320236680331675,2.856278392329832,2.3881105887873666
LSTM,930,0.8005215640000001,0.804394014,2.035283603,0.22963060400000002,2.6162312029114356,2.2957876050682606,2.8430365408890284,2.3532963954843447
LSTM,945,4.315043857999999,0.510987858,7.181415145,3.4784008479999997,2.6431964831509367,2.2674574503528917,2.911899693335234,2.3711551963179263
LSTM,960,1.595668849,2.000092236,2.622059267,0.13611901799999998,2.626828863867328,2.263279868878628,2.907370936673746,2.3362327560317087
LSTM,975,1.661002393,2.3429023719999997,0.781094624,0.5851388949999999,2.611969995084754,2.2645048304651105,2.8746589934018423,2.309292850477375
LSTM,990,2.085218275,0.534861432,3.03999311,1.0230298119999999,2.603988908416803,2.238298112306548,2.8771640557745415,2.289804016561051
LSTM,1005,1.474616933,1.178021528,2.047140312,0.705060389,2.5871326102762535,2.222473088660182,2.8647756416883543,2.266151126597453
LSTM,1020,5.226224406,4.02695615,2.1108592990000004,1.695150444,2.6259427837427793,2.2490096042681205,2.85368863664882,2.2577540577357262
LSTM,1035,0.681283309,0.8386049760000001,5.125105277,1.141119189,2.5977593130943335,2.2285689574816256,2.88660771839304,2.241570943696078
LSTM,1050,2.154465471,1.763686057,1.589578036,1.939586769,2.5914265439215574,2.221927773189031,2.868078722930282,2.237256884057562
LSTM,1065,0.7718511627431274,2.347414106,2.524140671,6.031507941,2.5657987216514386,2.223695186327214,2.863234525015771,2.290697039789146
LSTM,1080,4.458610291,1.1669818404999999,3.403274659,3.9156583080000003,2.592087771225724,2.2090186120796136,2.8707350824322186,2.313265946292075
LSTM,1095,0.6156008079999999,0.055990095000000295,3.904609215,2.371994675,2.5650126073459196,2.1795250707497558,2.8848977417824626,2.31407044942506
LSTM,1110,5.606668516573091,0.05186235099999997,4.718150071887277,1.9842630779999997,2.606116065578719,2.150772871834219,2.909671421919014,2.309613593054451
LSTM,1125,2.507213615,1.515595876,1.193803309,2.28379896,2.6047973662376696,2.1423038452230956,2.8867931804134273,2.309269397947058
LSTM,1140,3.7225591340000004,2.94751237,2.4955346929999997,6.9400815289999995,2.619504757918753,2.1528986942333184,2.881645042421145,2.3702011365135442
LSTM,1155,0.41707389799999994,5.311993911,8.246554419999999,2.1736704899999997,2.59090175973799,2.1939259048406776,2.9513191901819096,2.367648790454927
LSTM,1170,0.035525494000000046,0.12780723499999996,3.145803583,1.9404966039999998,2.558140525561862,2.1674372039452843,2.9538125798334236,2.362172480372171
LSTM,1185,0.885739319,0.220621419,2.5517148630000004,2.432309799,2.5369708900357626,2.142793966161167,2.9487227353165446,2.3630602945320174
LSTM,1200,0.26968066100000004,0.13559937,3.0762002930000003,1.8570300350000002,2.5086297621728155,2.117704033709152,2.9503162047875877,2.3567349162878672
LSTM,1215,3.295619484,3.065192193,4.413775337,1.800547549,2.5183456846645087,2.129401418391755,2.9683836014815683,2.3498684055806094
LSTM,1230,4.211280469,4.261663333,5.385326301,1.9133953070000003,2.5389912308149416,2.155404612472344,2.9978585124513053,2.344545562914992
LSTM,1245,3.344984352,4.230525828,1.5884237400000005,1.3288168150000002,2.5487019913111473,2.1804060729003876,2.9808773706145426,2.33230786715698
LSTM,1260,0.5428171551591525,2.1842336877882165,6.080774685188185,0.3565884661795973,2.5248224099283854,2.18045163974429,3.0177809100737525,2.3087873980977256
LSTM,1275,0.38560125987249505,1.5321476478196583,5.561748596629955,3.960172297,2.499655102280669,2.172824533956942,3.0477099416802966,2.32821545573187
LSTM,1290,1.3039711631744593,1.6106038507748441,5.248163918,5.49233524,2.485751800663155,2.166287084152499,3.0732966158235486,2.365007546246616
LSTM,1305,0.841363398408205,0.13449513508043298,5.376635471037436,4.212730433,2.466850784545282,2.1429331537033947,3.0997717750788807,2.3862457403472295
LSTM,1320,0.13088046880629856,0.9403669563410985,3.745600153704856,0.28452980097691627,2.4403056673209753,2.1292676287333685,3.1071107339269033,2.3623626046725668
LSTM,1335,1.1726931604976074,2.0738047697261397,0.21873973128136082,0.19813874186642239,2.4260628301656566,2.128644450542276,3.074657127155605,2.338045482618565
LSTM,1350,1.803146989,1.326186981,3.952128322,0.5617700800000001,2.419141543041594,2.1197282564362507,3.08440680709832,2.3183090892561364
LSTM,1365,2.257398797,1.641840145,6.5483722790000005,0.702835042,2.4173641502279497,2.11447673872816,3.1224723617346024,2.300556627198377
LSTM,1380,0.660792708,0.10877312500000014,1.323776008,0.608130005,2.398270982377646,2.0926756124919845,3.1029213144114003,2.2821606856527423
LSTM,1395,2.365185665,2.113404208,1.6954847050000001,1.5638922499999999,2.3979152262768113,2.0928985006157266,3.087787587428482,2.2744373691403474
LSTM,1410,0.84478554,1.25911125,1.1345527039999999,0.965375836,2.3813925700398237,2.0840284234815165,3.0670084929239234,2.2605111826175777
LSTM,1425,1.400905912,1.212577232,0.779495582,1.2071950439999999,2.3710716578499307,2.074855253044869,3.0429294096510406,2.24942364431634
